GEOID,STATEFP,STATE,COUNTYFP,COUNTY,MEDN_INC23,TOT_HOUS23,LESS_10K23,10K_15K23,15K_20K23,20K_25K23,25K_30K23,30K_35K23,35K_40K23,40K_45K23,45K_50K23,50K_60K23,60K_75K23,75K_100K23,100_125K23,125_150K23,150_200K23,200K_MOR23
121150025042,12, Florida,115, Sarasota County,88625.0,526,0,0,18,22,9,29,21,32,10,88,25,76,31,71,39,55
121150025051,12, Florida,115, Sarasota County,59962.0,389,36,9,55,0,27,7,6,5,11,39,42,55,32,0,65,0
121150025052,12, Florida,115, Sarasota County,94352.0,616,46,12,6,10,0,25,11,10,14,43,55,108,38,101,76,61
121150025071,12, Florida,115, Sarasota County,50905.0,595,0,0,6,37,36,11,0,156,41,50,161,56,13,0,28,0
121150025072,12, Florida,115, Sarasota County,76458.0,668,0,63,10,0,3,16,18,88,23,88,11,133,64,69,82,0
121150025073,12, Florida,115, Sarasota County,68523.0,403,12,0,45,0,15,0,18,25,15,0,90,39,60,46,2,36
121150025074,12, Florida,115, Sarasota County,101989.0,805,13,22,46,0,0,14,9,14,17,36,91,123,144,94,70,112
121150025081,12, Florida,115, Sarasota County,56708.0,779,47,28,0,37,49,28,57,31,88,34,65,119,43,18,75,60
121150025082,12, Florida,115, Sarasota County,72386.0,607,49,21,23,0,16,23,52,10,11,28,71,68,79,104,18,34
121150025091,12, Florida,115, Sarasota County,63000.0,686,52,18,0,18,0,0,36,0,37,179,39,164,17,109,0,17
121150025092,12, Florida,115, Sarasota County,88027.0,970,22,24,18,15,46,40,15,41,33,54,52,481,71,7,18,33
121150025093,12, Florida,115, Sarasota County,67935.0,869,86,12,0,38,0,93,56,13,0,75,192,75,76,30,106,17
121150025101,12, Florida,115, Sarasota County,71929.0,701,52,0,10,0,43,38,26,14,43,53,90,101,88,59,64,20
121150025102,12, Florida,115, Sarasota County,89038.0,826,34,0,29,30,19,59,32,16,13,57,106,41,179,47,118,46
121150025103,12, Florida,115, Sarasota County,91719.0,344,21,22,25,0,10,0,0,0,0,12,26,92,25,31,58,22
121150025111,12, Florida,115, Sarasota County,131071.0,424,0,0,9,9,10,15,11,0,40,7,56,45,7,92,43,80
121150025112,12, Florida,115, Sarasota County,62963.0,1006,8,18,9,68,66,73,52,37,68,64,70,178,79,97,45,74
121150026011,12, Florida,115, Sarasota County,70719.0,743,31,42,0,0,13,0,50,50,76,78,89,73,13,43,9,176
121150026012,12, Florida,115, Sarasota County,82000.0,646,11,0,10,31,11,22,62,12,14,37,46,137,92,37,98,26
121150026021,12, Florida,115, Sarasota County,88611.0,508,9,47,0,0,53,63,0,23,21,0,16,41,94,67,51,23
121150026022,12, Florida,115, Sarasota County,87102.0,511,27,0,0,45,11,0,14,29,0,30,75,34,76,56,51,63
121150026023,12, Florida,115, Sarasota County,54031.0,304,21,0,12,0,11,12,11,35,20,55,16,41,37,4,21,8
121150026031,12, Florida,115, Sarasota County,91818.0,482,18,4,6,9,20,18,11,6,57,12,72,14,63,33,65,74
121150026032,12, Florida,115, Sarasota County,46782.0,358,16,0,6,27,18,10,17,13,101,23,23,38,28,0,25,13
121150026041,12, Florida,115, Sarasota County,51250.0,606,3,37,24,66,14,51,0,67,41,98,89,43,30,17,12,14
121150026042,12, Florida,115, Sarasota County,54250.0,706,0,0,12,134,0,26,89,43,0,90,98,63,19,90,16,26
121150026043,12, Florida,115, Sarasota County,75917.0,297,21,6,9,21,11,26,0,21,0,0,28,52,10,55,18,19
121150026051,12, Florida,115, Sarasota County,57969.0,318,8,0,32,5,30,0,33,31,10,23,101,11,21,0,13,0
121150026052,12, Florida,115, Sarasota County,66516.0,869,42,14,9,24,50,70,49,12,19,104,69,108,146,43,67,43
121150027101,12, Florida,115, Sarasota County,65357.0,460,0,17,42,13,26,28,18,24,10,48,60,46,21,53,27,27
121150027102,12, Florida,115, Sarasota County,37700.0,204,0,8,10,13,39,19,36,11,5,10,18,11,0,16,0,8
121150027103,12, Florida,115, Sarasota County,61806.0,451,63,0,22,0,27,0,22,11,0,48,102,92,12,0,0,52
121150027141,12, Florida,115, Sarasota County,,1120,49,16,16,34,37,268,45,92,15,21,57,87,87,99,35,162
121150027142,12, Florida,115, Sarasota County,74801.0,492,23,15,0,15,29,0,16,12,13,28,102,130,0,49,14,46
121150027143,12, Florida,115, Sarasota County,128672.0,498,15,0,18,0,0,21,14,35,0,0,44,53,34,32,105,127
121150027144,12, Florida,115, Sarasota County,109107.0,764,0,0,0,21,13,0,14,0,90,69,69,83,48,69,132,156
121150027161,12, Florida,115, Sarasota County,75685.0,846,10,19,0,54,14,32,0,16,12,105,144,93,160,41,84,62
121150027162,12, Florida,115, Sarasota County,98060.0,1333,56,38,33,0,12,50,0,27,60,115,98,200,227,93,154,170
121150027163,12, Florida,115, Sarasota County,77128.0,1428,34,24,16,55,90,59,53,53,65,70,132,242,122,153,113,147
121150027201,12, Florida,115, Sarasota County,93672.0,795,19,0,15,9,10,11,0,17,18,61,115,169,104,100,47,100
121150027202,12, Florida,115, Sarasota County,66719.0,375,18,0,8,0,18,16,47,9,9,43,64,24,35,17,29,38
121150027203,12, Florida,115, Sarasota County,85104.0,381,0,10,0,8,63,0,10,0,10,0,70,67,27,30,18,68
121150027211,12, Florida,115, Sarasota County,49333.0,740,58,39,89,0,0,83,7,50,52,18,49,154,112,10,6,13
121150027212,12, Florida,115, Sarasota County,72656.0,550,5,8,21,33,57,0,19,18,0,76,53,76,134,40,10,0
121150027213,12, Florida,115, Sarasota County,48750.0,546,49,21,0,44,10,34,41,63,22,69,99,29,0,54,0,11
121150027231,12, Florida,115, Sarasota County,67690.0,641,45,9,17,10,54,72,0,39,32,10,110,64,19,40,71,49
121150027232,12, Florida,115, Sarasota County,43750.0,737,31,54,26,27,50,96,75,19,49,90,58,91,26,9,0,36
121150027241,12, Florida,115, Sarasota County,45185.0,520,25,9,30,59,25,47,18,45,37,34,43,58,46,9,7,28
121150027242,12, Florida,115, Sarasota County,62500.0,448,9,0,0,21,34,19,47,19,0,58,90,50,65,18,18,0
121150027243,12, Florida,115, Sarasota County,70689.0,361,0,0,8,0,15,0,18,7,25,25,160,9,0,65,6,23
121150027251,12, Florida,115, Sarasota County,97587.0,599,42,0,19,0,0,0,0,0,47,12,66,183,50,0,119,61
121150027252,12, Florida,115, Sarasota County,,237,36,15,0,0,0,0,0,0,0,52,12,0,0,46,33,43
121150027253,12, Florida,115, Sarasota County,133608.0,1569,26,0,59,32,0,19,23,32,25,110,162,118,41,276,215,431
121150027254,12, Florida,115, Sarasota County,134625.0,425,16,0,0,0,0,13,0,0,22,0,0,68,0,158,108,40
121150027261,12, Florida,115, Sarasota County,102206.0,2392,245,135,93,22,31,0,0,0,29,72,143,411,441,216,103,451
121150027262,12, Florida,115, Sarasota County,112760.0,261,0,0,0,0,0,0,0,0,0,0,71,39,85,0,66,0
121150027271,12, Florida,115, Sarasota County,166734.0,665,0,0,0,0,0,0,26,5,0,4,35,93,31,22,207,242
121150027281,12, Florida,115, Sarasota County,95658.0,457,0,0,0,47,9,0,11,41,21,10,33,167,62,10,46,0
121150027282,12, Florida,115, Sarasota County,109531.0,426,7,0,0,15,26,21,44,0,0,16,38,10,50,50,64,85
121150027283,12, Florida,115, Sarasota County,131875.0,503,0,0,0,10,0,0,0,0,0,18,34,38,147,48,56,152
121150027291,12, Florida,115, Sarasota County,53780.0,736,14,19,25,57,107,12,37,51,12,91,40,81,71,0,79,40
121150027292,12, Florida,115, Sarasota County,55625.0,376,13,0,12,34,15,0,30,48,12,27,76,27,39,9,0,34
121150027301,12, Florida,115, Sarasota County,75122.0,920,5,7,56,6,18,20,9,39,23,111,164,159,94,8,71,130
121150027302,12, Florida,115, Sarasota County,69297.0,547,68,0,0,67,0,0,0,0,27,89,60,48,49,18,50,71
121150027311,12, Florida,115, Sarasota County,96585.0,2412,16,28,26,159,19,23,32,31,0,175,197,581,614,95,158,258
121150027321,12, Florida,115, Sarasota County,85515.0,875,49,0,15,0,24,39,0,3,38,114,118,189,60,135,15,76
121150027322,12, Florida,115, Sarasota County,63647.0,873,0,0,31,80,0,0,37,128,62,49,124,168,17,84,68,25
121150027323,12, Florida,115, Sarasota County,114481.0,648,0,0,0,0,13,14,78,0,0,32,16,72,141,124,40,118
121150027331,12, Florida,115, Sarasota County,89821.0,1170,23,0,35,10,65,0,59,0,35,142,105,215,101,25,151,204
121150027332,12, Florida,115, Sarasota County,77995.0,779,29,62,8,8,86,0,8,12,51,35,81,133,100,100,12,54
121150027341,12, Florida,115, Sarasota County,117143.0,704,14,0,37,28,14,15,0,0,0,47,32,117,67,90,42,201
121150027342,12, Florida,115, Sarasota County,114636.0,3317,77,43,0,54,0,93,30,39,62,108,269,560,439,281,491,771
121150027351,12, Florida,115, Sarasota County,51926.0,363,0,0,15,89,41,8,0,0,0,65,19,41,59,8,3,15
121150027352,12, Florida,115, Sarasota County,82519.0,515,11,13,0,30,15,0,0,9,36,56,54,184,37,0,35,35
121150027353,12, Florida,115, Sarasota County,77255.0,338,0,0,10,0,0,21,0,0,14,30,48,112,23,35,29,16
121150027361,12, Florida,115, Sarasota County,99205.0,357,0,0,36,22,19,12,0,22,10,14,22,25,128,0,0,47
121150027362,12, Florida,115, Sarasota County,101402.0,805,0,0,0,14,58,0,13,0,0,0,143,156,91,158,148,24
121150027363,12, Florida,115, Sarasota County,86976.0,474,0,40,0,0,43,22,0,19,0,40,9,105,173,6,17,0
121150027371,12, Florida,115, Sarasota County,111016.0,1047,18,18,20,0,0,0,57,0,85,47,17,203,115,73,316,78
121150027372,12, Florida,115, Sarasota County,88074.0,595,33,33,0,34,20,0,0,0,24,107,0,142,16,95,51,40
121150027373,12, Florida,115, Sarasota County,59125.0,1106,0,0,18,0,33,32,15,0,45,417,140,161,64,122,37,22
121150027381,12, Florida,115, Sarasota County,89722.0,952,41,0,62,56,12,13,0,0,33,180,34,183,202,38,73,25
121150027382,12, Florida,115, Sarasota County,87549.0,950,31,5,35,0,14,22,60,51,12,88,90,244,116,52,0,130
121150027383,12, Florida,115, Sarasota County,137368.0,114,0,0,0,0,0,0,0,0,17,0,0,12,0,63,22,0
121150027391,12, Florida,115, Sarasota County,41743.0,1043,92,9,124,130,41,90,9,156,25,66,136,61,18,86,0,0
121150027392,12, Florida,115, Sarasota County,85125.0,735,22,47,22,21,9,11,11,55,18,29,95,73,156,113,11,42
121150027401,12, Florida,115, Sarasota County,68909.0,1112,0,0,12,95,12,17,0,36,26,187,303,174,74,83,25,68
121150027402,12, Florida,115, Sarasota County,80556.0,930,0,0,0,66,0,20,0,0,86,223,55,258,94,46,74,8
121150027411,12, Florida,115, Sarasota County,102917.0,891,0,9,0,0,51,0,17,7,45,175,49,86,63,167,176,46
121150027412,12, Florida,115, Sarasota County,78454.0,1041,0,34,9,97,0,0,12,15,139,160,40,301,125,79,18,12
121150027421,12, Florida,115, Sarasota County,75513.0,1154,69,30,0,13,56,338,0,0,29,15,19,271,187,116,0,11
121150027422,12, Florida,115, Sarasota County,68778.0,454,19,0,0,18,0,9,0,0,0,135,90,59,29,95,0,0
121150027423,12, Florida,115, Sarasota County,82156.0,1063,31,26,0,112,0,37,0,47,17,58,100,155,107,124,214,35
121150027431,12, Florida,115, Sarasota County,,493,0,20,73,0,25,15,80,59,0,31,0,12,76,9,0,93
121150027432,12, Florida,115, Sarasota County,74049.0,1121,0,116,13,0,15,169,42,26,0,109,96,196,47,157,74,61
121150027441,12, Florida,115, Sarasota County,116250.0,526,15,0,0,0,0,13,11,0,0,100,0,47,156,43,55,86
121150027442,12, Florida,115, Sarasota County,84750.0,636,32,0,0,0,19,0,0,45,0,19,109,131,25,46,132,78
121150027451,12, Florida,115, Sarasota County,59125.0,785,0,18,0,0,48,56,0,55,46,194,0,113,35,85,120,15
121150027452,12, Florida,115, Sarasota County,64979.0,1583,0,6,0,93,49,3,53,147,192,78,214,50,193,210,173,122
121150027461,12, Florida,115, Sarasota County,76989.0,1433,20,0,49,0,0,0,0,17,195,162,221,273,139,85,72,200
121150027462,12, Florida,115, Sarasota County,69266.0,1085,0,0,0,0,15,152,15,140,48,21,170,60,86,74,15,289
121150027471,12, Florida,115, Sarasota County,132448.0,221,0,0,4,0,0,0,0,12,0,0,7,21,43,38,78,18
121150027472,12, Florida,115, Sarasota County,64327.0,437,55,0,7,0,0,0,0,0,17,130,27,35,95,33,16,22
121150027481,12, Florida,115, Sarasota County,99750.0,516,0,0,9,0,26,10,0,0,9,16,66,123,0,59,106,92
121150027482,12, Florida,115, Sarasota County,118143.0,476,0,5,0,0,0,0,0,0,0,12,15,137,260,12,0,35
121150027483,12, Florida,115, Sarasota County,61946.0,506,9,0,40,32,0,0,3,38,8,0,166,61,0,140,9,0
121159900000,12, Florida,115, Sarasota County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121290101011,12, Florida,129, Wakulla County,122622.0,212,0,0,0,10,0,0,7,0,0,0,36,46,46,15,40,12
121290101012,12, Florida,129, Wakulla County,41776.0,511,24,14,0,195,0,5,4,25,35,13,29,45,33,85,4,0
121290101013,12, Florida,129, Wakulla County,183622.0,225,0,0,0,0,0,0,31,0,4,0,0,12,0,14,141,23
121290101021,12, Florida,129, Wakulla County,76250.0,284,0,7,3,0,6,1,10,19,9,2,76,60,44,35,12,0
121290101022,12, Florida,129, Wakulla County,50399.0,523,13,13,47,29,29,40,1,40,38,72,62,77,36,11,0,15
121290101023,12, Florida,129, Wakulla County,37060.0,526,0,0,66,79,0,43,112,6,11,90,5,53,45,0,0,16
121290102041,12, Florida,129, Wakulla County,73958.0,641,14,8,7,0,43,68,0,0,0,0,198,65,88,31,80,39
121290102042,12, Florida,129, Wakulla County,59167.0,810,15,43,50,0,127,64,0,19,28,70,127,99,73,11,43,41
121290102043,12, Florida,129, Wakulla County,115231.0,399,23,0,0,0,0,0,0,11,0,9,89,33,134,28,72,0
121290102051,12, Florida,129, Wakulla County,63652.0,939,52,17,87,15,15,5,31,0,49,175,77,182,0,70,56,108
121290102052,12, Florida,129, Wakulla County,73857.0,918,0,33,21,69,0,16,0,91,0,112,197,182,40,17,121,19
121290102053,12, Florida,129, Wakulla County,80506.0,357,24,0,0,0,0,0,0,0,0,59,69,199,0,0,0,6
121290102061,12, Florida,129, Wakulla County,,215,3,5,0,18,119,0,0,6,0,0,41,4,0,0,19,0
121290102071,12, Florida,129, Wakulla County,77708.0,587,23,6,0,47,0,2,24,20,89,22,53,35,57,42,167,0
121290102072,12, Florida,129, Wakulla County,72786.0,738,50,0,33,64,11,30,0,0,0,89,123,218,77,0,22,21
121290102073,12, Florida,129, Wakulla County,32035.0,182,9,38,0,9,0,43,60,0,0,0,0,14,9,0,0,0
121290102074,12, Florida,129, Wakulla County,112632.0,350,11,13,11,0,0,29,41,0,0,13,9,44,100,23,0,56
121290102081,12, Florida,129, Wakulla County,103170.0,737,0,36,0,27,46,0,0,37,23,49,39,93,78,143,101,65
121290102082,12, Florida,129, Wakulla County,109013.0,1257,20,0,11,23,9,50,0,25,0,227,79,118,299,234,40,122
121290102091,12, Florida,129, Wakulla County,82771.0,895,20,0,0,19,41,156,47,0,22,60,48,275,79,33,44,51
121290102092,12, Florida,129, Wakulla County,126765.0,302,0,0,0,0,0,0,0,24,12,33,55,15,0,148,15,0
121290102093,12, Florida,129, Wakulla County,80913.0,579,10,56,0,17,0,0,53,7,0,30,107,115,42,27,82,33
121299900000,12, Florida,129, Wakulla County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120530401011,12, Florida,053, Hernando County,63580.0,1279,79,16,0,88,117,129,7,0,57,112,153,142,108,132,41,98
120530401012,12, Florida,053, Hernando County,54901.0,730,43,0,0,53,61,0,44,65,12,241,14,52,82,0,32,31
120530401013,12, Florida,053, Hernando County,,408,0,17,61,6,69,82,0,0,0,18,110,0,0,24,21,0
120530401021,12, Florida,053, Hernando County,51250.0,453,50,11,45,10,5,5,62,18,14,13,80,58,7,28,18,29
120530401022,12, Florida,053, Hernando County,68875.0,347,5,16,0,0,22,5,28,37,0,55,41,64,17,7,44,6
120530402011,12, Florida,053, Hernando County,60495.0,852,67,11,36,14,56,14,142,23,16,28,148,107,111,0,37,42
120530402012,12, Florida,053, Hernando County,83882.0,297,0,0,27,20,8,0,12,18,0,0,10,101,67,0,9,25
120530402021,12, Florida,053, Hernando County,62643.0,926,180,51,15,39,21,0,16,16,0,42,171,151,158,48,18,0
120530402022,12, Florida,053, Hernando County,52250.0,461,21,37,34,34,0,0,0,63,28,71,25,91,34,11,12,0
120530402023,12, Florida,053, Hernando County,65588.0,1096,0,55,0,130,0,16,59,87,26,171,17,210,169,60,52,44
120530403011,12, Florida,053, Hernando County,91359.0,699,20,12,36,38,20,26,10,70,16,25,43,117,59,27,111,69
120530403021,12, Florida,053, Hernando County,87589.0,552,14,20,21,0,25,43,28,18,10,32,27,85,120,28,9,72
120530403022,12, Florida,053, Hernando County,75100.0,872,11,43,28,0,13,61,0,11,28,88,151,111,109,51,82,85
120530403023,12, Florida,053, Hernando County,,433,19,38,0,0,11,29,0,0,49,10,72,0,24,30,47,104
120530403031,12, Florida,053, Hernando County,80865.0,537,23,61,20,12,0,0,37,12,8,40,43,102,103,19,32,25
120530403032,12, Florida,053, Hernando County,85714.0,702,42,15,75,23,0,14,0,12,0,55,70,98,57,28,85,128
120530404001,12, Florida,053, Hernando County,44931.0,537,50,17,35,10,61,0,78,18,42,45,48,75,32,16,10,0
120530404002,12, Florida,053, Hernando County,50781.0,1012,92,63,0,18,114,21,74,59,60,33,198,87,90,21,34,48
120530404003,12, Florida,053, Hernando County,31607.0,461,92,0,36,0,98,17,23,8,9,81,28,9,60,0,0,0
120530405011,12, Florida,053, Hernando County,32139.0,615,82,54,41,54,38,63,14,14,19,41,67,26,99,0,0,3
120530405012,12, Florida,053, Hernando County,46773.0,1406,92,102,84,86,113,19,132,36,120,359,71,39,23,22,44,64
120530405021,12, Florida,053, Hernando County,45516.0,447,38,77,39,12,36,0,12,0,57,6,81,82,0,7,0,0
120530405022,12, Florida,053, Hernando County,54757.0,783,48,40,15,11,119,22,40,19,33,48,123,110,59,34,50,12
120530406011,12, Florida,053, Hernando County,66429.0,166,0,0,0,8,0,0,9,0,43,0,36,0,22,17,11,20
120530406012,12, Florida,053, Hernando County,53953.0,883,55,15,81,23,51,44,41,0,24,150,100,99,72,29,68,31
120530406021,12, Florida,053, Hernando County,92602.0,280,0,15,0,0,17,27,0,0,18,14,8,135,28,0,9,9
120530406022,12, Florida,053, Hernando County,75729.0,935,0,17,23,29,90,50,89,0,10,60,96,212,73,135,51,0
120530407011,12, Florida,053, Hernando County,92097.0,1296,12,15,24,18,12,13,55,47,86,83,210,99,162,195,30,235
120530407012,12, Florida,053, Hernando County,98333.0,574,54,11,0,20,0,36,22,0,32,0,53,65,61,142,61,17
120530407013,12, Florida,053, Hernando County,64362.0,786,0,37,19,47,36,27,27,74,12,79,106,120,78,0,86,38
120530407021,12, Florida,053, Hernando County,76324.0,1070,64,22,110,57,99,0,5,47,46,35,41,205,115,172,23,29
120530407022,12, Florida,053, Hernando County,57753.0,923,112,18,5,18,31,97,31,24,22,170,60,75,88,104,27,41
120530408011,12, Florida,053, Hernando County,50764.0,751,18,0,0,25,0,45,15,0,267,18,138,178,21,26,0,0
120530408012,12, Florida,053, Hernando County,46433.0,671,46,25,103,0,10,26,72,30,147,50,85,6,32,21,0,18
120530408013,12, Florida,053, Hernando County,40000.0,690,70,39,0,137,16,48,35,17,38,151,42,49,10,29,0,9
120530408021,12, Florida,053, Hernando County,48893.0,905,42,14,50,96,35,45,113,15,58,60,164,68,63,0,64,18
120530408022,12, Florida,053, Hernando County,60298.0,994,46,19,52,71,37,36,61,89,27,54,181,54,109,0,135,23
120530408023,12, Florida,053, Hernando County,55938.0,486,37,0,0,0,68,0,14,9,35,85,36,76,34,13,63,16
120530409011,12, Florida,053, Hernando County,37610.0,471,17,0,0,17,0,126,108,19,18,0,45,45,48,18,10,0
120530409012,12, Florida,053, Hernando County,86157.0,649,0,19,0,90,0,18,20,0,65,45,36,98,109,14,85,50
120530409013,12, Florida,053, Hernando County,78315.0,565,11,45,19,0,66,0,13,0,49,14,58,60,215,15,0,0
120530409014,12, Florida,053, Hernando County,66439.0,668,39,18,65,82,0,26,36,38,0,0,60,74,42,33,139,16
120530409061,12, Florida,053, Hernando County,62059.0,624,22,0,0,0,22,57,40,31,56,70,32,86,90,66,27,25
120530409062,12, Florida,053, Hernando County,89650.0,602,0,0,47,11,0,0,12,17,65,29,0,127,235,14,22,23
120530409063,12, Florida,053, Hernando County,82049.0,597,0,0,10,14,0,0,0,0,0,132,113,99,114,19,81,15
120530409064,12, Florida,053, Hernando County,106458.0,1257,0,0,0,17,0,30,88,9,16,17,190,216,228,119,156,171
120530409071,12, Florida,053, Hernando County,78036.0,654,30,28,0,0,20,45,11,50,0,58,67,197,95,8,28,17
120530409072,12, Florida,053, Hernando County,75341.0,467,17,0,0,0,47,10,0,41,17,64,36,157,50,17,11,0
120530409081,12, Florida,053, Hernando County,55536.0,976,55,14,93,49,0,32,124,9,32,113,217,106,87,39,6,0
120530409082,12, Florida,053, Hernando County,138223.0,766,143,0,0,12,14,0,13,14,45,12,29,11,2,179,292,0
120530409083,12, Florida,053, Hernando County,128007.0,1356,83,0,15,0,47,28,27,12,0,56,56,62,254,439,236,41
120530409091,12, Florida,053, Hernando County,95200.0,1008,73,34,23,0,18,45,60,0,33,33,73,135,140,169,113,59
120530409092,12, Florida,053, Hernando County,61250.0,943,132,5,2,0,84,71,49,14,61,44,80,149,80,50,82,40
120530409101,12, Florida,053, Hernando County,69676.0,981,44,67,12,11,0,36,58,8,107,67,122,83,115,51,151,49
120530409102,12, Florida,053, Hernando County,92682.0,650,0,59,4,0,0,28,35,5,8,0,78,197,46,76,70,44
120530409111,12, Florida,053, Hernando County,78771.0,1311,79,3,0,42,12,48,32,62,91,62,181,333,176,94,50,46
120530409112,12, Florida,053, Hernando County,120136.0,669,5,0,11,9,34,16,0,0,10,13,76,11,202,99,42,141
120530409113,12, Florida,053, Hernando County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120530409121,12, Florida,053, Hernando County,96705.0,727,35,2,0,21,48,54,0,15,7,33,43,172,151,61,82,3
120530409122,12, Florida,053, Hernando County,78333.0,502,0,19,16,44,53,21,39,0,0,15,43,62,68,58,38,26
120530409131,12, Florida,053, Hernando County,58786.0,914,131,16,0,86,78,20,37,21,8,94,129,101,26,81,50,36
120530409132,12, Florida,053, Hernando County,67143.0,806,15,0,0,19,44,9,40,0,59,140,85,91,115,18,73,98
120530410031,12, Florida,053, Hernando County,58868.0,491,8,11,18,28,0,0,0,29,0,185,71,57,38,33,13,0
120530410032,12, Florida,053, Hernando County,56500.0,662,15,43,23,39,73,35,31,50,16,83,115,39,14,11,26,49
120530410041,12, Florida,053, Hernando County,77054.0,907,0,19,35,11,21,0,53,65,59,123,56,321,0,89,13,42
120530410042,12, Florida,053, Hernando County,65313.0,1052,29,24,55,0,0,13,71,26,107,177,86,157,92,72,143,0
120530410043,12, Florida,053, Hernando County,59583.0,861,0,101,67,9,26,11,0,58,19,159,41,260,48,26,0,36
120530410051,12, Florida,053, Hernando County,52120.0,601,61,10,0,38,8,6,18,40,61,123,16,111,40,21,19,29
120530410052,12, Florida,053, Hernando County,91406.0,318,9,0,8,0,25,18,8,0,10,14,23,81,53,35,28,6
120530410061,12, Florida,053, Hernando County,78459.0,891,8,0,0,0,58,47,0,24,16,26,137,379,42,60,16,78
120530410062,12, Florida,053, Hernando County,82545.0,860,17,0,39,48,14,18,52,50,0,107,68,219,112,63,26,27
120530410063,12, Florida,053, Hernando County,47750.0,1009,185,17,41,21,17,110,18,14,104,0,91,199,127,0,14,51
